id,title,filtered_words,features,label_index
F158,Immortal Jellyfish Confirmed by Sources,last skin half save yes whether. — shocking claims immortal jellyfish surface internet.,"(10000,[8435],[5.523458920524919])",0.0
F234,Flat Earth Confirmed by Sources,smile play. concern republican trade response treatment inside whole material. police republican argue everything. third product heavy determine plant kid huge. — shocking claims flat earth surface internet.,"(10000,[7385],[5.523458920524919])",0.0
F155,Flat Earth Confirmed by Sources,pattern public receive watch establish remain hair. teach partner statement mr economic though. key hit voice reveal soldier bank. — shocking claims flat earth surface internet.,"(10000,[519],[5.523458920524919])",0.0
F106,Flat Earth Confirmed by Sources,pull forward member director item television old these. model program analysis opportunity. establish board pull between. — shocking claims flat earth surface internet.,"(10000,[600],[5.523458920524919])",0.0
R051,New Report on Policy,present recently appear. production say seem poor computer. experts discuss ongoing developments policy.,"(10000,[1787],[5.523458920524919])",1.0
R203,New Report on Education,build pressure within trip find. street rule pm. pick information hope citizen perhaps toward. experts discuss ongoing developments education.,"(10000,[9802],[5.523458920524919])",1.0
F063,Secret Cure Confirmed by Sources,little truth several phone company. customer project national. place ago hot. — shocking claims secret cure surface internet.,"(10000,[3234],[5.523458920524919])",0.0
R080,New Report on Policy,instead notice strong face easy happy. smile kind candidate. purpose weight newspaper difference environment summer. form human growth adult forget management. experts discuss ongoing developments policy.,"(10000,[2153],[5.523458920524919])",1.0
R226,New Report on Public Health,trouble minute. check either control machine. power ability day natural respond yard. seek offer important join. experts discuss ongoing developments public health.,"(10000,[4700],[5.523458920524919])",1.0
F144,Hoax Confirmed by Sources,accept hand congress board society state. machine analysis among else personal simple tough enjoy. bill work recently. — shocking claims hoax surface internet.,"(10000,[6044],[5.523458920524919])",0.0
F241,Flat Earth Confirmed by Sources,box address character bed. election pick third season media approach. term police week since yard. — shocking claims flat earth surface internet.,"(10000,[434],[5.523458920524919])",0.0
R150,New Report on Election,model citizen reason political. though beautiful bad drive particular. voice successful property live. door statement position sometimes car begin. experts discuss ongoing developments election.,"(10000,[9897],[5.523458920524919])",1.0
R153,New Report on Research,must service case million approach. quite american memory young. never simple describe. experts discuss ongoing developments research.,"(10000,[329],[5.523458920524919])",1.0
F175,Hoax Confirmed by Sources,free democrat something war. reality analysis lose authority. — shocking claims hoax surface internet.,"(10000,[6976],[5.523458920524919])",0.0
F161,Immortal Jellyfish Confirmed by Sources,crime decide compare skin both. — shocking claims immortal jellyfish surface internet.,"(10000,[1347],[5.523458920524919])",0.0
F147,Secret Cure Confirmed by Sources,close station level general out. green address six. — shocking claims secret cure surface internet.,"(10000,[3373],[5.523458920524919])",0.0
F018,Secret Cure Confirmed by Sources,black nice reason detail year. floor likely wish magazine upon oil return. — shocking claims secret cure surface internet.,"(10000,[3444],[5.523458920524919])",0.0
F211,Celebrity Scandal Confirmed by Sources,form especially. public order certainly rest. — shocking claims celebrity scandal surface internet.,"(10000,[1423],[5.523458920524919])",0.0
R117,New Report on Research,reason consider bar partner begin. help hit western none adult throw he. bad oil modern former break. experts discuss ongoing developments research.,"(10000,[203],[5.523458920524919])",1.0
F016,Aliens Confirmed by Sources,save couple father hold. message pressure group three attorney true budget. — shocking claims aliens surface internet.,"(10000,[2833],[5.523458920524919])",0.0
F029,Flat Earth Confirmed by Sources,better lay major similar part. need idea even truth herself. — shocking claims flat earth surface internet.,"(10000,[491],[5.523458920524919])",0.0
F205,Celebrity Scandal Confirmed by Sources,guess city boy professor maybe board knowledge. order realize everything strong evening west. — shocking claims celebrity scandal surface internet.,"(10000,[3910],[5.523458920524919])",0.0
R112,New Report on Economic Growth,alone glass may realize. decision cover approach population dream feel. experts discuss ongoing developments economic growth.,"(10000,[5427],[5.523458920524919])",1.0
F218,Government Cover-Up Confirmed by Sources,movement another along. night material section here. yet window safe past career. — shocking claims government cover-up surface internet.,"(10000,[1198],[5.523458920524919])",0.0
R187,New Report on Education,attorney expert represent toward mrs paper. paper part shake claim. experts discuss ongoing developments education.,"(10000,[9805],[5.117993812416755])",1.0
F087,Celebrity Scandal Confirmed by Sources,music trade say type project environment side machine. people read war foreign week. ago friend operation huge. — shocking claims celebrity scandal surface internet.,"(10000,[7711],[5.523458920524919])",0.0
R171,New Report on Education,police effort nearly. federal mind century individual. experts discuss ongoing developments education.,"(10000,[2757],[5.523458920524919])",1.0
R113,New Report on Technology Breakthrough,little cause fund. person air suffer attorney girl sort. garden drug choose speech. experts discuss ongoing developments technology breakthrough.,"(10000,[3331],[5.523458920524919])",1.0
R222,New Report on Public Health,score practice simply party. including choose whether again. sister court hit enjoy star wall whom. experts discuss ongoing developments public health.,"(10000,[1917],[5.523458920524919])",1.0
F233,Secret Cure Confirmed by Sources,enough law deep arrive lot really. — shocking claims secret cure surface internet.,"(10000,[758],[5.523458920524919])",0.0
R223,New Report on Climate Change,level people assume lay test college. hard financial part inside young catch parent. show lead miss loss. experts discuss ongoing developments climate change.,"(10000,[4240],[5.523458920524919])",1.0
F224,Secret Cure Confirmed by Sources,hold today watch check mind. certainly market shoulder prepare item. trade per culture certainly sister. three old book offer health. — shocking claims secret cure surface internet.,"(10000,[9297],[5.523458920524919])",0.0
R181,New Report on Climate Change,stop citizen play. voice character skill lose range. experts discuss ongoing developments climate change.,"(10000,[8145],[5.523458920524919])",1.0
R056,New Report on Public Health,mouth foreign generation day remember result life. experts discuss ongoing developments public health.,"(10000,[1854],[5.523458920524919])",1.0
R110,New Report on Education,safe rest. system someone on. experts discuss ongoing developments education.,"(10000,[9947],[5.523458920524919])",1.0
R219,New Report on Education,seem picture teach claim fall receive mind. drive plant voice even general after. explain contain whatever company see which. experts discuss ongoing developments education.,"(10000,[5601],[5.523458920524919])",1.0
R224,New Report on Education,citizen box score reach according thus should. day us public. experts discuss ongoing developments education.,"(10000,[8118],[5.523458920524919])",1.0
F178,Immortal Jellyfish Confirmed by Sources,east bit rest country responsibility. space get attorney music suggest serious. — shocking claims immortal jellyfish surface internet.,"(10000,[908],[5.523458920524919])",0.0
F074,Secret Cure Confirmed by Sources,mr machine prove front benefit course. father others represent modern mind. must hand democrat political. response happen church yard too. — shocking claims secret cure surface internet.,"(10000,[4554],[5.523458920524919])",0.0
R034,New Report on Budget Report,happen run nearly nice cold development. heart sport thus tend every so. sport american mention teacher. experts discuss ongoing developments budget report.,"(10000,[78],[5.523458920524919])",1.0
R095,New Report on Policy,official series on. actually leader skin visit. share large blue data spend. experts discuss ongoing developments policy.,"(10000,[7087],[5.523458920524919])",1.0
F011,Aliens Confirmed by Sources,leg management tonight like. important spring operation thus physical. marriage opportunity day list position remember ahead picture. — shocking claims aliens surface internet.,"(10000,[3471],[5.523458920524919])",0.0
R162,New Report on Policy,work great room alone help wrong. board man fight accept major someone heart. crime born. experts discuss ongoing developments policy.,"(10000,[3054],[5.523458920524919])",1.0
R218,New Report on Election,keep let according national education. onto much media great public member analysis. offer likely capital many drug. certain drive measure wear create. experts discuss ongoing developments election.,"(10000,[988],[5.523458920524919])",1.0
F136,Miracle Drug Confirmed by Sources,property reduce computer message raise. girl civil. — shocking claims miracle drug surface internet.,"(10000,[9601],[5.523458920524919])",0.0
R108,New Report on Economic Growth,news push difficult help. experts discuss ongoing developments economic growth.,"(10000,[6679],[5.523458920524919])",1.0
R186,New Report on Research,consider partner south home. picture service artist tree big. experts discuss ongoing developments research.,"(10000,[4466],[5.523458920524919])",1.0
R248,New Report on Technology Breakthrough,month either suggest old. must live ability rock none general hot. experts discuss ongoing developments technology breakthrough.,"(10000,[4354],[5.523458920524919])",1.0
F045,Immortal Jellyfish Confirmed by Sources,real maybe often investment trouble. — shocking claims immortal jellyfish surface internet.,"(10000,[6933],[5.523458920524919])",0.0
F092,Secret Cure Confirmed by Sources,program standard book hour certain. six free resource eye happen head especially set. — shocking claims secret cure surface internet.,"(10000,[2656],[5.523458920524919])",0.0
R100,New Report on Technology Breakthrough,material carry lose head executive lay follow huge. series space argue north later age gas these. sit one bag. experts discuss ongoing developments technology breakthrough.,"(10000,[1299],[5.523458920524919])",1.0
F075,Miracle Drug Confirmed by Sources,else mr think ball every radio. — shocking claims miracle drug surface internet.,"(10000,[2108],[5.523458920524919])",0.0
R059,New Report on Technology Breakthrough,exist deep control ability. opportunity current just. food interview effect. experts discuss ongoing developments technology breakthrough.,"(10000,[3962],[5.523458920524919])",1.0
F213,Hoax Confirmed by Sources,industry rather former cultural choose. body process since see. — shocking claims hoax surface internet.,"(10000,[6636],[5.523458920524919])",0.0
R233,New Report on Education,event speech life animal. meeting trip evidence career fire. late feel majority much glass. experts discuss ongoing developments education.,"(10000,[1406],[5.523458920524919])",1.0
F072,Mind Control Confirmed by Sources,concern job week. high time hospital down. computer candidate answer statement mission. — shocking claims mind control surface internet.,"(10000,[4178],[5.523458920524919])",0.0
R184,New Report on Budget Report,three reason choice nothing policy along. nice create future car join stay. experts discuss ongoing developments budget report.,"(10000,[8460],[5.523458920524919])",1.0
F134,Secret Cure Confirmed by Sources,hold information certainly republican shake family home effort. well left young vote purpose step ok. culture movie avoid particularly idea plan. — shocking claims secret cure surface internet.,"(10000,[3018],[5.523458920524919])",0.0
R096,New Report on Research,guess receive go authority. story training natural gun know seem forget. recently sea agreement rather child. experts discuss ongoing developments research.,"(10000,[9449],[5.523458920524919])",1.0
R020,New Report on Policy,candidate leader military better away. police better throw claim court important. huge whether church suffer become agreement prove. experts discuss ongoing developments policy.,"(10000,[8750],[5.523458920524919])",1.0
R067,New Report on Policy,management remember many produce method. property white loss someone. time relate simple maybe. experts discuss ongoing developments policy.,"(10000,[8079],[5.523458920524919])",1.0
R215,New Report on Education,note improve tell allow. material use each. experts discuss ongoing developments education.,"(10000,[7433],[5.523458920524919])",1.0
R127,New Report on Policy,prevent voice western control. wind behavior base together also almost consider open. source interesting easy play. experts discuss ongoing developments policy.,"(10000,[1538],[5.523458920524919])",1.0
R235,New Report on Technology Breakthrough,time future how. act trade one year detail western direction even. figure low stay. experts discuss ongoing developments technology breakthrough.,"(10000,[5499],[5.523458920524919])",1.0
R163,New Report on Climate Change,article impact six suggest month beautiful pattern anyone. green evening leader none sign gun certainly. experts discuss ongoing developments climate change.,"(10000,[1673],[5.523458920524919])",1.0
R002,New Report on Education,six hard world. father six design parent his. take cover degree compare mouth professional. experts discuss ongoing developments education.,"(10000,[1625],[5.523458920524919])",1.0
R021,New Report on Education,fact account go green return professional thus. control option almost major center near magazine. experts discuss ongoing developments education.,"(10000,[9766],[5.523458920524919])",1.0
R013,New Report on Technology Breakthrough,scene parent along every who. group weight news energy. experts discuss ongoing developments technology breakthrough.,"(10000,[5718],[5.523458920524919])",1.0
F195,Flat Earth Confirmed by Sources,hospital deal increase usually. whose well success music action friend happy. risk consider direction education eat. — shocking claims flat earth surface internet.,"(10000,[5177],[5.117993812416755])",0.0
R101,New Report on Research,east message consumer true expert. listen agree big include officer building. product education from. experts discuss ongoing developments research.,"(10000,[4332],[5.523458920524919])",1.0
R055,New Report on Research,decision quite interesting century. marriage career control thank common case. wall character anyone hold customer few. experts discuss ongoing developments research.,"(10000,[967],[5.523458920524919])",1.0
F190,Secret Cure Confirmed by Sources,kind floor practice foot. result central local worker company wall foreign quality. — shocking claims secret cure surface internet.,"(10000,[2925],[5.523458920524919])",0.0
R004,New Report on Education,law marriage choose stage man democrat better. need responsibility much. face serve new wear measure. experts discuss ongoing developments education.,"(10000,[6702],[5.523458920524919])",1.0
F080,Celebrity Scandal Confirmed by Sources,evidence likely important. six south card wrong great. wait prove career end. — shocking claims celebrity scandal surface internet.,"(10000,[481],[5.523458920524919])",0.0
F049,Hoax Confirmed by Sources,whole long specific talk participant military. decade size cold father believe yeah. product mrs born follow drive. — shocking claims hoax surface internet.,"(10000,[2283],[5.523458920524919])",0.0
F184,Secret Cure Confirmed by Sources,describe dinner understand often anything. apply send fill close. — shocking claims secret cure surface internet.,"(10000,[8115],[5.523458920524919])",0.0
F030,Secret Cure Confirmed by Sources,player agree maintain job. green add yeah similar minute trade. — shocking claims secret cure surface internet.,"(10000,[5177],[5.117993812416755])",0.0
R213,New Report on Budget Report,indeed help beat hit policy. effort face hand teach. experts discuss ongoing developments budget report.,"(10000,[8066],[5.523458920524919])",1.0
F128,Immortal Jellyfish Confirmed by Sources,set number. include born social become. artist plant learn rule stuff. — shocking claims immortal jellyfish surface internet.,"(10000,[6199],[5.523458920524919])",0.0
R231,New Report on Policy,travel technology teacher charge push. center wall skill smile trip. experts discuss ongoing developments policy.,"(10000,[3563],[5.523458920524919])",1.0
R061,New Report on Technology Breakthrough,company physical candidate know support they. various policy prepare indeed cup most. program act time remember network us. probably issue surface population popular. experts discuss ongoing developments technology breakthrough.,"(10000,[774],[5.523458920524919])",1.0
R137,New Report on Education,blood attack begin three. item travel security watch special hundred marriage. win meet night. experts discuss ongoing developments education.,"(10000,[5048],[5.523458920524919])",1.0
R185,New Report on Technology Breakthrough,must bar western happen. necessary affect rich animal sister economy page. daughter mouth pay high though. experts discuss ongoing developments technology breakthrough.,"(10000,[1462],[5.523458920524919])",1.0
R204,New Report on Technology Breakthrough,others word sister majority imagine behavior. toward concern business boy. space stock shake officer hot meeting. experts discuss ongoing developments technology breakthrough.,"(10000,[4231],[5.523458920524919])",1.0
F217,Immortal Jellyfish Confirmed by Sources,goal business tell bed back attention would. every soldier upon morning fund yourself. anyone range happen century exist. late east two part throughout. — shocking claims immortal jellyfish surface internet.,"(10000,[8254],[5.523458920524919])",0.0
F176,Miracle Drug Confirmed by Sources,attack art worry. — shocking claims miracle drug surface internet.,"(10000,[414],[5.523458920524919])",0.0
R245,New Report on Technology Breakthrough,company capital box bank early recently necessary. truth level popular call. kitchen success peace easy. action store region course. experts discuss ongoing developments technology breakthrough.,"(10000,[1896],[5.523458920524919])",1.0
R104,New Report on Election,sea book degree pick tax country. public meeting office item every chair. experts discuss ongoing developments election.,"(10000,[3860],[5.523458920524919])",1.0
F156,Flat Earth Confirmed by Sources,measure project board training small shake. drug wife wrong together natural middle. — shocking claims flat earth surface internet.,"(10000,[1393],[5.523458920524919])",0.0
R194,New Report on Election,almost need feel activity us. gas change choose wife. experts discuss ongoing developments election.,"(10000,[2864],[5.117993812416755])",1.0
R161,New Report on Technology Breakthrough,relationship writer back despite. lose name bar citizen. experts discuss ongoing developments technology breakthrough.,"(10000,[5761],[5.523458920524919])",1.0
F113,Immortal Jellyfish Confirmed by Sources,hundred traditional attention fall. already sing heavy cultural. — shocking claims immortal jellyfish surface internet.,"(10000,[9046],[5.523458920524919])",0.0
F150,Hoax Confirmed by Sources,picture focus full. appear simply policy six. yeah music parent training. — shocking claims hoax surface internet.,"(10000,[1645],[5.523458920524919])",0.0
F047,Miracle Drug Confirmed by Sources,friend including apply red sister. sell rather him. — shocking claims miracle drug surface internet.,"(10000,[7613],[5.523458920524919])",0.0
F008,Hoax Confirmed by Sources,read fine republican we. wife beyond finish great change. decide consumer though thank condition according. — shocking claims hoax surface internet.,"(10000,[2864],[5.117993812416755])",0.0
F229,Aliens Confirmed by Sources,protect action among change contain. effort establish effort free draw. economic picture. — shocking claims aliens surface internet.,"(10000,[1387],[5.523458920524919])",0.0
R001,New Report on Research,think ahead whatever minute. experts discuss ongoing developments research.,"(10000,[7323],[5.523458920524919])",1.0
R241,New Report on Public Health,long evening end fire build wide time method. experts discuss ongoing developments public health.,"(10000,[3645],[5.523458920524919])",1.0
R198,New Report on Climate Change,home happy study option recognize. suddenly forward product clearly program. cut pressure game rule. experts discuss ongoing developments climate change.,"(10000,[7744],[5.523458920524919])",1.0
R229,New Report on Research,simply money south. mother budget material though role but. experts discuss ongoing developments research.,"(10000,[1759],[5.523458920524919])",1.0
R205,New Report on Public Health,hot camera movement enough coach. artist election drive smile right hospital. start cup whole compare every determine. experts discuss ongoing developments public health.,"(10000,[2540],[5.523458920524919])",1.0
F123,Celebrity Scandal Confirmed by Sources,almost also score thought reflect analysis. hotel foot bit. — shocking claims celebrity scandal surface internet.,"(10000,[6907],[5.523458920524919])",0.0
F043,Celebrity Scandal Confirmed by Sources,garden responsibility positive wonder process direction. program various deal investment fire. — shocking claims celebrity scandal surface internet.,"(10000,[7027],[5.523458920524919])",0.0
F097,Celebrity Scandal Confirmed by Sources,generation chair community take including measure. executive friend really support social during. — shocking claims celebrity scandal surface internet.,"(10000,[6566],[5.523458920524919])",0.0
R014,New Report on Research,toward quality fine woman sound shake picture. experts discuss ongoing developments research.,"(10000,[5554],[5.523458920524919])",1.0
F005,Flat Earth Confirmed by Sources,picture memory enough. market weight seat community mind thousand must. main son either car like painting republican. — shocking claims flat earth surface internet.,"(10000,[2553],[5.523458920524919])",0.0
R234,New Report on Research,improve rather commercial time this. authority appear open. experts discuss ongoing developments research.,"(10000,[4931],[5.523458920524919])",1.0
F143,Aliens Confirmed by Sources,role ball cause sell thank. — shocking claims aliens surface internet.,"(10000,[2532],[5.523458920524919])",0.0
R073,New Report on Economic Growth,rise student tree station as. common course happy energy visit everything. experts discuss ongoing developments economic growth.,"(10000,[3843],[5.523458920524919])",1.0
R239,New Report on Education,road trouble anyone public history two. people top ever good newspaper decade. experts discuss ongoing developments education.,"(10000,[3439],[5.523458920524919])",1.0
F181,Aliens Confirmed by Sources,smile forward safe east. late instead employee huge last. head floor cold result heavy war team. — shocking claims aliens surface internet.,"(10000,[8077],[5.523458920524919])",0.0
R138,New Report on Election,truth old relationship finish painting. discussion live contain travel tree. vote human provide common. experts discuss ongoing developments election.,"(10000,[6094],[5.523458920524919])",1.0
R172,New Report on Economic Growth,near protect yet security step. couple network responsibility among surface dinner require. think run lawyer pressure environment. experts discuss ongoing developments economic growth.,"(10000,[6107],[5.523458920524919])",1.0
R143,New Report on Policy,audience ok audience. experts discuss ongoing developments policy.,"(10000,[2231],[5.523458920524919])",1.0
F166,Mind Control Confirmed by Sources,often magazine soldier social moment. perhaps recent successful decade. — shocking claims mind control surface internet.,"(10000,[7336],[5.523458920524919])",0.0
R003,New Report on Budget Report,provide lead blood turn. seem increase increase low garden expect for. born decide power radio information travel. upon month win arm always rate. experts discuss ongoing developments budget report.,"(10000,[5672],[5.523458920524919])",1.0
R167,New Report on Climate Change,good street whose guy where. good single young treatment institution. write business draw meeting win. experts discuss ongoing developments climate change.,"(10000,[7587],[5.523458920524919])",1.0
R183,New Report on Climate Change,professor ability party guy compare wonder. together mouth include rate focus foot that. discuss far meet pattern. experts discuss ongoing developments climate change.,"(10000,[4887],[5.117993812416755])",1.0
R238,New Report on Technology Breakthrough,buy sport able building. activity side society particular others book. goal raise result education important. experts discuss ongoing developments technology breakthrough.,"(10000,[9571],[5.523458920524919])",1.0
R041,New Report on Election,arm huge machine later week social. friend lead production career always. experts discuss ongoing developments election.,"(10000,[6616],[5.523458920524919])",1.0
F237,Government Cover-Up Confirmed by Sources,language yeah thank bit across create everyone during. audience north research. — shocking claims government cover-up surface internet.,"(10000,[8156],[5.523458920524919])",0.0
R086,New Report on Research,expert mrs boy name appear guy. teach player four game region. experts discuss ongoing developments research.,"(10000,[6958],[5.523458920524919])",1.0
R240,New Report on Policy,expect worker decide education indicate. possible hit employee along. know general amount section rather agent. experts discuss ongoing developments policy.,"(10000,[2084],[5.523458920524919])",1.0
R133,New Report on Public Health,finish night figure responsibility traditional growth finally. red safe else among past per station. experts discuss ongoing developments public health.,"(10000,[5558],[5.523458920524919])",1.0
F044,Hoax Confirmed by Sources,candidate radio visit whose husband amount approach. participant modern including figure meeting. debate make her. must safe explain senior history nice certain. — shocking claims hoax surface internet.,"(10000,[7741],[5.523458920524919])",0.0
F125,Government Cover-Up Confirmed by Sources,stock interesting night simply value eight most. continue different party sport. — shocking claims government cover-up surface internet.,"(10000,[1032],[5.523458920524919])",0.0
F165,Secret Cure Confirmed by Sources,teach world without baby on. put involve reality candidate economy author. — shocking claims secret cure surface internet.,"(10000,[9432],[5.523458920524919])",0.0
F137,Flat Earth Confirmed by Sources,right begin east economy police. example system let radio crime sing whether establish. face lay item option investment film. — shocking claims flat earth surface internet.,"(10000,[1466],[5.523458920524919])",0.0
R088,New Report on Research,fear capital beat behavior reality participant. save speech relate impact stock hard tough. rich picture business agreement nearly body. experts discuss ongoing developments research.,"(10000,[2559],[5.523458920524919])",1.0
R169,New Report on Technology Breakthrough,word resource far see floor. agent writer line start. experts discuss ongoing developments technology breakthrough.,"(10000,[5005],[5.523458920524919])",1.0
R193,New Report on Technology Breakthrough,participant stand group tv ball voice. practice find country news special. experts discuss ongoing developments technology breakthrough.,"(10000,[5814],[5.523458920524919])",1.0
F247,Mind Control Confirmed by Sources,cost need nice another. race big meet girl town family. — shocking claims mind control surface internet.,"(10000,[8356],[5.523458920524919])",0.0
R179,New Report on Technology Breakthrough,work central card nice though hundred air. rest yeah attention health avoid beat. center market sort tv case choose. experts discuss ongoing developments technology breakthrough.,"(10000,[252],[5.523458920524919])",1.0
F138,Immortal Jellyfish Confirmed by Sources,rise system north value. road board ability stock maybe him. better authority debate response sound itself. — shocking claims immortal jellyfish surface internet.,"(10000,[1506],[5.523458920524919])",0.0
R017,New Report on Policy,need allow understand challenge leader compare. pay compare manage gun parent week expect. travel low food together half outside. experts discuss ongoing developments policy.,"(10000,[9333],[5.523458920524919])",1.0
F090,Mind Control Confirmed by Sources,ever health quickly participant impact raise light. peace represent water end likely. service matter sing town suggest share ask. — shocking claims mind control surface internet.,"(10000,[792],[5.523458920524919])",0.0
F222,Mind Control Confirmed by Sources,history situation heart price owner also. thing half ball. — shocking claims mind control surface internet.,"(10000,[125],[5.523458920524919])",0.0
R114,New Report on Climate Change,hold way. media report item key. practice clear pm glass. experts discuss ongoing developments climate change.,"(10000,[3583],[5.117993812416755])",1.0
F235,Celebrity Scandal Confirmed by Sources,offer rather believe likely. weight pattern center culture early study a. — shocking claims celebrity scandal surface internet.,"(10000,[5637],[5.523458920524919])",0.0
F185,Hoax Confirmed by Sources,artist none often than. admit property reflect. — shocking claims hoax surface internet.,"(10000,[7193],[5.523458920524919])",0.0
F221,Flat Earth Confirmed by Sources,two never service green well. single tough possible never discussion western anything shoulder. despite thank indeed mrs say. — shocking claims flat earth surface internet.,"(10000,[873],[5.523458920524919])",0.0
F054,Secret Cure Confirmed by Sources,hit likely product message. call base near goal economic. room international sense everyone trip. — shocking claims secret cure surface internet.,"(10000,[7029],[5.523458920524919])",0.0
R000,New Report on Public Health,always face meet answer send laugh painting. write way maybe view guess hair boy. experts discuss ongoing developments public health.,"(10000,[6680],[5.523458920524919])",1.0
R178,New Report on Budget Report,describe unit friend better little world already. happen everyone send. experts discuss ongoing developments budget report.,"(10000,[9396],[5.523458920524919])",1.0
F006,Hoax Confirmed by Sources,recent week light wall. participant station finally see reason late police young. member property thing suddenly husband the. — shocking claims hoax surface internet.,"(10000,[2156],[5.523458920524919])",0.0
F174,Secret Cure Confirmed by Sources,north owner matter environment ground local. language gas south final. city home knowledge part sign senior rate paper. somebody skill though. — shocking claims secret cure surface internet.,"(10000,[8686],[5.523458920524919])",0.0
R009,New Report on Election,loss production mrs full young direction four. meeting professor talk recent story. experts discuss ongoing developments election.,"(10000,[62],[5.523458920524919])",1.0
R122,New Report on Economic Growth,door party probably. process join walk. must power space stay magazine probably. experts discuss ongoing developments economic growth.,"(10000,[764],[5.523458920524919])",1.0
F189,Immortal Jellyfish Confirmed by Sources,finish care indicate company field different develop. war late fast book chance. — shocking claims immortal jellyfish surface internet.,"(10000,[6522],[5.523458920524919])",0.0
R146,New Report on Technology Breakthrough,worry money who. nothing point lose add lot spring. risk turn behavior upon. experts discuss ongoing developments technology breakthrough.,"(10000,[44],[5.523458920524919])",1.0
R022,New Report on Climate Change,thousand value late. team school stand eat. move huge everyone. experts discuss ongoing developments climate change.,"(10000,[4692],[5.523458920524919])",1.0
F177,Aliens Confirmed by Sources,imagine able look free area wear. song notice subject first. cold maybe various back. — shocking claims aliens surface internet.,"(10000,[5246],[5.523458920524919])",0.0
F021,Secret Cure Confirmed by Sources,hospital money success. successful energy cost firm. lot three audience join. — shocking claims secret cure surface internet.,"(10000,[822],[5.523458920524919])",0.0
R039,New Report on Economic Growth,strong billion throw despite drop whatever. ever soldier station foreign cover itself. mean spring finish international suffer another more. experts discuss ongoing developments economic growth.,"(10000,[5962],[5.523458920524919])",1.0
F061,Miracle Drug Confirmed by Sources,american land range morning. support minute direction job store better drop certain. evidence hit discover fall but. left body visit claim sort reflect night. — shocking claims miracle drug surface internet.,"(10000,[4938],[5.523458920524919])",0.0
R057,New Report on Technology Breakthrough,beat case record reality resource. make return room responsibility open. experts discuss ongoing developments technology breakthrough.,"(10000,[4294],[5.117993812416755])",1.0
F154,Immortal Jellyfish Confirmed by Sources,oil including stuff customer cultural. dinner try voice not. take magazine food protect. — shocking claims immortal jellyfish surface internet.,"(10000,[7114],[5.523458920524919])",0.0
F052,Mind Control Confirmed by Sources,country thought avoid my. account simple action prevent watch. right month film nation maybe throw. — shocking claims mind control surface internet.,"(10000,[4637],[5.523458920524919])",0.0
F124,Flat Earth Confirmed by Sources,yeah west resource miss. drive even admit. — shocking claims flat earth surface internet.,"(10000,[5839],[5.523458920524919])",0.0
R071,New Report on Budget Report,system drop bring. machine thousand group grow cover would. opportunity man guy understand and. experts discuss ongoing developments budget report.,"(10000,[3274],[5.523458920524919])",1.0
R152,New Report on Budget Report,tv bit specific involve between. start official culture family speech yet actually. budget life far per. experts discuss ongoing developments budget report.,"(10000,[4037],[5.523458920524919])",1.0
F038,Mind Control Confirmed by Sources,feeling full mouth wonder. newspaper year attack head. — shocking claims mind control surface internet.,"(10000,[7529],[5.523458920524919])",0.0
F101,Immortal Jellyfish Confirmed by Sources,film lot beautiful dream way. letter night instead pay expect west score. — shocking claims immortal jellyfish surface internet.,"(10000,[2688],[5.523458920524919])",0.0
F203,Celebrity Scandal Confirmed by Sources,successful worker call assume reach. cause resource team follow. exactly lawyer side husband rest. — shocking claims celebrity scandal surface internet.,"(10000,[196],[5.117993812416755])",0.0
F192,Government Cover-Up Confirmed by Sources,watch someone dinner address color american stage. ask offer group speak forward society politics. person soon song father ready well job machine. — shocking claims government cover-up surface internet.,"(10000,[2621],[5.523458920524919])",0.0
R189,New Report on Climate Change,ago several dark yeah make candidate. history identify analysis position remain recently. experts discuss ongoing developments climate change.,"(10000,[9010],[5.523458920524919])",1.0
R098,New Report on Election,write home improve often top movement. school maybe care congress answer final lawyer. media imagine short million buy conference go. experts discuss ongoing developments election.,"(10000,[588],[5.523458920524919])",1.0
R149,New Report on Economic Growth,high soon woman. clear wall significant difficult trial specific. experts discuss ongoing developments economic growth.,"(10000,[2115],[5.523458920524919])",1.0
R046,New Report on Education,suffer seven west whatever gun. court put truth far citizen strategy sea. experts discuss ongoing developments education.,"(10000,[809],[5.523458920524919])",1.0
F055,Hoax Confirmed by Sources,young job rule born author available particular. character art newspaper almost finally. image maybe idea suffer cell. — shocking claims hoax surface internet.,"(10000,[1694],[5.523458920524919])",0.0
F159,Flat Earth Confirmed by Sources,movie almost. ahead interest old dinner station role. — shocking claims flat earth surface internet.,"(10000,[2207],[5.523458920524919])",0.0
F083,Secret Cure Confirmed by Sources,support couple provide world bit nation. ability evidence news drop page air picture. — shocking claims secret cure surface internet.,"(10000,[7670],[5.523458920524919])",0.0
R109,New Report on Education,mission although point involve. education business sign. experts discuss ongoing developments education.,"(10000,[1250],[5.523458920524919])",1.0
R102,New Report on Climate Change,budget medical day drug hundred. though doctor politics cut positive. season picture middle politics. experts discuss ongoing developments climate change.,"(10000,[9605],[5.523458920524919])",1.0
R060,New Report on Election,garden name talk chair. environmental outside strategy project. accept view hair tv statement. experts discuss ongoing developments election.,"(10000,[3537],[5.523458920524919])",1.0
F085,Secret Cure Confirmed by Sources,region despite class without even fill face. walk high bed add. key mouth example. — shocking claims secret cure surface internet.,"(10000,[6453],[5.523458920524919])",0.0
